RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1189,79344,5244,117961,118343,119598,117905,117906,290919,117908
15670,28510,31851,118185,31010,117941,117879,147755,19721,117880
5591,75443,4375,117961,118343,120347,307024,132719,118331,118332
22125,32270,5225,117961,118300,118458,120006,311622,118424,120008
13647,38,8283,117961,118327,118933,118321,117906,290919,118322
29661,42006,49506,119596,119597,118660,118293,118294,118295,118296
27679,33323,15450,117916,117917,117941,117885,117913,117887,117888
12402,6977,7445,117961,118343,122299,179731,118054,117887,117973
4218,3853,1411,117902,117903,118437,122129,305057,121916,122131
17981,43423,7369,117961,118386,118896,117905,117906,290919,117908
8015,40897,5899,117961,118327,120318,118321,117906,290919,118322
13313,34924,16850,117961,118225,119238,122849,149223,119095,122850
23674,34433,3023,117961,118343,122012,118321,240983,290919,118322
9816,79363,3788,117961,118343,120722,118321,117906,290919,118322
21700,81350,5210,117961,118343,119598,118834,133686,118424,118836
23343,16200,67326,117910,117911,117912,118568,198040,19721,118570
18396,34847,5432,117961,118327,118391,118321,117906,290919,118322
29977,34147,4413,91261,118026,118833,119962,168365,118205,119964
27097,14570,46546,117978,117979,117912,117879,117886,19721,117880
16708,15915,57104,130684,130685,118378,121372,300603,119184,121374
4356,42305,42034,117961,118386,118522,120690,120691,290919,120692
32233,35455,17640,117961,118052,118706,118259,118707,290919,118261
13841,17296,133436,118212,118213,119136,119137,137119,118474,119139
3639,26917,19642,117961,118413,118481,118321,118448,290919,118322
31901,33148,53150,119062,119091,128935,120647,129274,118398,120649
28263,74261,17669,117961,118300,118514,118321,240983,290919,118322
3758,23096,1903,117961,118343,118514,118321,117906,290919,118322
6910,80522,16698,118595,118596,118597,118834,282017,118424,118836
12336,31927,17787,118114,118115,118846,179731,140758,117887,117973
14936,95381,87910,91261,118026,118027,120952,126309,118453,120954
21541,23921,77404,120268,120269,120270,118370,224384,118372,118373
1738,38799,4395,117961,118300,118597,118422,150827,118424,118425
9837,18378,4659,117961,118225,120663,118784,147114,290919,118786
17862,42367,95215,118006,118007,118008,118568,292195,19721,118570
11969,75078,56724,118315,118316,123656,118685,122058,308574,118687
17307,18072,15631,118256,119428,118623,126684,193644,292795,126685
4594,37138,131441,117961,118343,119598,119433,133686,118424,119435
11728,80138,4659,117961,118225,120663,117905,240983,290919,117908
25945,312122,7012,117961,118225,120050,118777,120316,308574,118779
30887,20364,15554,117961,118386,123144,118890,125128,118398,118892
14997,45904,17610,118006,118007,117884,117899,117897,19721,117900
15314,38124,49823,117961,118300,127168,117905,117906,290919,117908
22826,34138,18046,117961,118300,118783,118321,117906,290919,118322
21353,79092,15417,117961,119256,120943,126684,130913,292795,126685
12110,153,169,117961,118413,121639,117905,117906,290919,117908
20694,80801,6997,117961,118343,119945,117905,117906,290919,117908
4824,77213,1080,117961,118327,118378,118451,151171,118453,118454
12580,7543,1397,117961,118300,120722,118784,117906,290919,118786
17035,31939,46536,118185,31010,117920,119323,119456,19793,119325
28021,6300,3944,117961,118343,118514,117905,240983,290919,117908
18988,41234,20440,117890,117891,117878,118568,292195,19721,118570
4120,25042,117887,117961,117969,123766,162860,162861,155173,162862
10979,17308,3085,117961,118300,125821,118834,251171,118424,118836
32562,42508,4475,117961,118052,118706,118728,301534,118295,118730
17179,33642,52925,117980,117981,117920,118568,156279,19721,118570
8714,20305,19706,117935,117936,117878,118568,118568,19721,118570
31448,28149,28163,118315,118316,120361,118784,162214,290919,118786
22229,15917,1988,117961,118446,16232,117905,117906,290919,117908
9839,13878,22871,118219,118220,118008,117879,117897,19721,117880
22108,28294,81619,118990,118991,118992,118321,117906,290919,118322
11349,16116,4219,117961,118300,120312,120313,157234,118424,120315
21543,19312,20597,118095,118096,118008,117879,117897,19721,117880
15815,27829,53190,117961,118300,19772,118784,118785,290919,118786
12864,78240,85475,117961,118300,120410,118321,240983,290919,118322
16305,31990,1328,118212,118213,118403,117905,134159,290919,117908
24362,26398,94240,91261,118026,119507,118321,117906,290919,118322
26926,34057,70062,117961,118386,118746,117905,117906,290919,117908
18624,4675,114489,117961,118413,119968,117905,117906,290919,117908
21735,40267,4549,117961,118225,120050,118321,117906,290919,118322
1304,3130,3245,117961,118300,121216,123178,128787,3130,123180
23702,17308,4375,117961,118343,128113,118826,257115,118424,118828
28781,87008,2113,117951,117952,117878,128093,128322,119184,128095
5267,30583,7684,118573,118574,118623,118995,130573,292795,118997
10500,57889,7807,117961,118327,118518,118207,190710,270488,118209
14811,74580,2270,117961,118413,277693,120773,118959,118960,120774
26477,79092,5413,117961,118327,118391,118685,279443,308574,118687
3952,43281,16584,119920,119921,124211,118321,117906,290919,118322
26578,40864,4511,117961,118300,119181,118784,117906,290919,118786
22599,108235,2062,117961,118327,119830,120773,118959,118960,120774
5484,78167,8715,117961,118052,119986,118321,240983,290919,118322
26663,25287,5249,117961,118386,123144,118396,233714,118398,118399
10997,20299,27508,117929,117940,117920,117879,117886,19721,117880
7778,35498,6982,117961,118300,118783,117905,117906,290919,117908
10100,32270,93440,117910,117911,117941,117885,117913,117887,117888
32172,4675,23344,117961,118052,119742,120690,127922,290919,120692
10790,16988,1558,117961,118300,120312,119849,282370,118638,119851
26884,42093,3970,117961,118300,118458,118054,118054,117887,118055
15646,16116,56744,117961,118386,118635,118685,262400,308574,118687
6006,78530,1215,117961,118327,120171,118054,126488,117887,118055
17591,74302,1945,118256,118257,118450,128093,219357,119184,128095
26345,77241,15484,118256,118257,118623,118995,286106,292795,118997
7667,28074,51058,117902,117903,134257,119962,168365,118205,119964
27210,45324,5496,91261,118026,118202,117905,117906,290919,117908
9747,76446,4620,117961,118300,119181,117905,240983,290919,117908
31834,34905,1325,117961,117962,118910,118321,117906,290919,118322
29113,31995,17835,117961,118225,118403,121594,170665,4673,121596
21284,43443,19830,119062,119091,123125,118784,121556,290919,118786
14018,25993,4475,117961,118052,120356,120497,142545,118424,120499
9570,40230,46149,117961,118327,4674,118784,174486,290919,118786
18651,40576,1140,117961,117962,118352,118321,117906,290919,118322
18978,78320,76530,118003,118004,117878,117879,117879,19721,117880
4570,117278,32457,117961,118327,118320,117905,117906,290919,117908
31457,34063,7651,117961,118386,118746,117905,117906,290919,117908
17077,45990,51793,117961,119256,119257,117946,299126,292795,117948
20202,20082,50990,117902,117903,119181,117905,118036,290919,117908
1217,38,60121,121785,121786,142145,117905,156948,290919,117908
7663,14914,6191,117961,118300,120297,118784,120474,290919,118786
7088,29100,16850,117961,118225,119238,122849,149223,119095,122850
26065,37653,13382,117959,117960,117884,117885,117913,117887,117888
1306,36731,25772,118006,118007,117941,118568,292195,19721,118570
16336,75834,29762,117961,118052,120398,118728,128963,118295,118730
27913,4605,743,117961,118343,120722,118784,117906,290919,118786
1618,58678,34826,118555,118178,118320,117905,117906,290919,117908
11428,35901,16314,117961,118446,120317,117905,117906,290919,117908
8028,23732,2717,118290,118291,118979,120344,141929,118424,120346
16036,25541,44002,117961,117962,118791,118702,249507,118704,118705
12758,25993,47104,117890,117891,117878,118568,120877,19721,118570
16535,76465,1214,119134,119135,120171,118890,152438,118398,118892
9970,20351,2068,117980,118076,131868,119192,276422,119184,119194
10275,29084,4475,117961,118052,120356,120497,142545,118424,120499
20742,45337,52856,117961,118052,121949,118207,174445,270488,118209
6986,39694,61016,119596,119597,118597,120789,194103,118424,120791
11863,79121,234958,118290,118291,125872,120344,281790,118424,120346
9638,1003,3224,117961,118225,120551,122551,295130,118762,122552
12941,75078,82190,118315,118463,118522,118685,139687,308574,118687
4917,34982,15887,117961,118052,120356,126516,300136,118612,126518
14134,25993,21823,117961,118446,118684,117905,117906,290919,117908
7685,25993,17264,117961,118300,118825,118459,251992,249618,118461
6117,75834,5030,117961,118343,120126,120497,223125,118424,120499
4836,52684,90027,117916,118150,118599,179731,123808,117887,117973
5834,72168,7935,117961,118052,120539,118321,117906,290919,118322
21100,36731,25772,118006,118007,117941,117879,117897,19721,117880
5271,28315,87232,117902,118041,118042,118043,118044,270488,118046
32129,79944,18686,117961,118386,128823,118784,118785,290919,118786
29965,80837,4901,119596,119597,119598,118293,118294,118295,118296
24372,44812,196,117961,118413,121639,118451,130134,118453,118454
16566,74310,14889,117961,118300,118437,123045,196284,120518,123047
20698,81476,53240,117876,117877,117878,117879,117879,19721,117880
8263,19712,15484,118256,118257,118623,118995,286106,292795,118997
23897,74216,70169,117961,118386,118635,118054,118054,117887,118055
28709,74382,1334,117961,117962,118910,118451,130134,118453,118454
883,79954,17828,117961,118300,118514,128230,302830,4673,128231
28457,14999,3692,117961,118413,126229,118321,117906,290919,118322
21792,106545,56193,117961,118300,120410,118321,117906,290919,118322
20836,203,2014,117961,117962,117904,127782,160080,290919,127783
9956,24016,13844,117961,118327,119995,118523,310608,118331,118525
5865,6977,771,117961,118300,120722,118321,240983,290919,118322
481,18332,13411,118023,118024,118810,122952,305581,19793,122954
24458,27010,3648,117961,118300,118631,118980,301534,118295,118982
19203,7543,4642,117961,118225,120551,117905,117906,290919,117908
27327,79092,69089,117961,118300,117970,179731,131312,117887,117973
30519,38468,14708,117993,117994,117895,117885,117913,117887,117888
3242,90461,14731,117961,118446,118447,118321,117906,290919,118322
223,55554,1448,117902,117903,120722,117905,117906,290919,117908
14891,31009,18213,117961,118386,125016,118451,126309,118453,118454
21531,74795,33,117961,118413,119968,117905,117906,290919,117908
31249,15007,7399,118212,118213,123201,117905,117906,290919,117908
595,42976,71391,117961,118386,118522,118318,168365,118205,118319
6332,25993,72287,126918,126919,118042,118043,118043,270488,118046
31769,79543,28150,118315,118463,118404,121915,137949,121916,121917
1234,112330,6982,117961,118300,118783,117905,117906,290919,117908
20545,7677,7807,117961,118327,118518,118207,190710,270488,118209
13507,28344,7067,117961,118225,118403,117905,117906,290919,117908
4420,38704,59507,117916,118011,117912,117885,117913,117887,117888
10397,31929,44634,117916,117917,118810,119323,128571,19793,119325
15981,20299,273476,117926,118266,117920,118568,310732,19721,118570
28965,79463,6199,117961,118225,120663,118321,117906,290919,118322
19888,25565,89738,117961,117962,118409,307024,310608,118331,118332
19874,15020,53190,117961,118300,19772,307024,200314,118331,118332
10411,20272,50502,117910,117911,117941,117885,117913,117887,117888
11916,1937,1938,117961,118300,118066,120560,304465,118643,120562
18526,29945,6997,117961,118343,149210,118321,117906,290919,118322
18943,77362,8164,117961,118327,120685,118841,123881,118643,118843
14670,43284,50952,117961,118327,118929,117905,117906,290919,117908
5118,42031,119350,117961,118386,118522,119351,119352,3130,119353
4161,81476,52105,118595,118596,81476,118834,140185,118424,118836
19823,34924,8399,117961,118413,120370,122645,137960,119221,122647
14097,7543,4584,117961,118300,120297,117905,117906,290919,117908
29503,16443,7495,117961,118225,119924,118321,118448,290919,118322
29623,78311,52481,117983,117984,117878,117879,117897,19721,117880
18669,0,72347,117961,118413,120370,117905,117906,290919,117908
4320,20281,14302,117916,117917,118599,179731,118625,117887,117973
30145,73756,4787,117961,118300,123055,118054,118054,117887,118055
31995,90507,17733,117961,118300,119984,120647,311441,118398,120649
31162,79092,2543,117961,118300,121405,118685,126297,308574,118687
12130,4675,7314,117961,118300,121951,118321,117906,290919,118322
17497,38707,12264,117929,117940,117941,117879,281735,19721,117880
18478,74227,51740,118752,118753,117945,280788,130913,292795,119082
12059,38470,13400,117983,117984,117878,118568,292195,19721,118570
25534,6977,5456,117961,118225,118403,118321,118448,290919,118322
28522,23497,48956,117961,119256,120356,118028,118368,117887,118030
26404,33054,5018,118595,118596,81476,118826,140711,118424,118828
11407,6104,15608,117961,118343,118395,118396,269406,118398,118399
32601,79092,2221,118670,118671,117878,119192,135350,119184,119194
20929,26955,3868,117961,118052,122938,118321,117906,290919,118322
3862,43603,7459,5110,117954,122672,125751,135104,118870,125753
6918,6977,1840,117961,118343,118514,118321,117906,290919,118322
20264,45103,6082,117961,118327,118529,118054,118054,117887,118055
26209,25320,2717,118290,118291,118979,120344,141929,118424,120346
26456,15064,3041,117961,118052,121949,118054,120325,117887,118055
15159,79092,2225,117961,117962,118501,120702,126111,118504,120704
813,30570,60789,117961,118386,118522,118536,118537,308574,118539
29067,28149,22818,117961,118386,120361,118784,147114,290919,118786
31153,74909,18211,117961,118386,119214,118321,117906,290919,118322
22130,75834,3889,117961,118386,121668,117905,117906,290919,117908
6750,26972,221,117961,118413,120370,118784,240983,290919,118786
1344,17183,15784,117961,118343,128639,118054,133980,117887,118055
4911,20897,8516,117961,118386,118733,169634,235935,118736,169635
13783,33054,7524,117961,118300,119195,118636,227378,118638,118639
9971,41457,7490,118349,118350,122672,130857,125539,308574,130858
4098,44947,5504,117961,118300,118514,117905,117906,290919,117908
5380,19312,21192,118095,118096,117878,179731,118335,117887,117973
2733,37622,79116,118169,118170,118042,118043,129174,270488,118046
20616,33243,1915,117961,118300,119181,118784,117906,290919,118786
28405,16320,17759,117961,118413,122007,118536,118536,308574,118539
25020,75078,34064,117961,118386,118746,118321,117906,290919,118322
7509,20897,130164,117961,118225,129617,120628,278014,118131,120629
2596,73485,13871,117961,118300,118514,118321,117906,290919,118322
31693,74717,7520,117961,118343,124725,118321,117906,290919,118322
