RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
19906,73876,50728,117961,118327,123631,118502,157266,118504,118505
13985,74216,70169,117961,118386,118635,118318,140982,118205,118319
30725,45517,7020,122880,122974,121716,120611,136293,249618,120613
24498,6977,6201,117961,118225,120663,118321,117906,290919,118322
14301,972,16971,117961,118300,119993,118321,240983,290919,118322
8406,4675,57757,117961,118343,142038,118321,117906,290919,118322
26239,969,17059,117902,118041,117945,259173,191237,292795,118943
17084,18373,18027,117961,117969,120620,120621,120622,19793,120623
24350,15716,18096,118256,118257,118623,118995,136748,292795,118997
20740,73227,18686,117961,118386,121883,118784,118785,290919,118786
23850,22662,53150,119062,119091,128935,118863,127778,118398,118865
21713,39331,83351,117961,118386,119954,118318,119955,118205,118319
14407,40058,3120,117961,118300,120312,120313,120314,118424,120315
12793,80718,4642,117961,118225,120551,117905,117906,290919,117908
21417,78271,7424,5110,117954,122672,118777,306530,308574,118779
10642,27840,25475,118717,118718,117895,118568,281735,19721,118570
27688,80553,6235,117961,118343,118437,119949,127527,290919,119951
7747,79361,3875,117961,118327,120318,118321,117906,290919,118322
6040,278393,2260,117961,118343,119598,120497,223125,118424,120499
9879,15679,1810,117961,118327,118529,117905,117906,290919,117908
30241,110326,4341,117961,118300,118957,118784,240983,290919,118786
23646,80772,70297,117961,118327,118744,118321,117906,290919,118322
25868,39264,51766,117902,118041,118556,117946,118806,292795,117948
15806,23921,51318,117961,118300,119890,118368,254718,117887,118486
5540,32270,84780,120864,121013,121961,307024,180407,118331,118332
17715,80538,17264,117961,118300,118825,118523,163100,118331,118525
30910,43544,1373,117943,117944,117945,118274,192835,292795,118276
27744,25241,70641,117961,118327,120318,118685,310608,308574,118687
29522,35498,16024,117961,118300,119984,123067,269406,118398,123068
23347,42439,18213,117961,118386,118692,118451,200947,118453,118454
21869,37155,92887,118315,118316,140453,129229,182258,119788,129231
8486,34817,7133,117961,118327,118320,118321,118448,290919,118322
10988,16172,8430,117961,118225,118403,118321,117906,290919,118322
94,75329,17414,118752,119070,118042,118043,151099,270488,118046
3929,75078,70664,118315,118463,119214,118465,175082,118467,118468
9368,25322,21254,117932,117933,117878,117879,117897,19721,117880
21079,35021,13844,117961,118327,119995,118523,310608,118331,118525
32224,109770,2407,117961,118446,120317,118321,117906,290919,118322
910,6155,67326,117910,117911,117912,118568,198040,19721,118570
3274,80503,3990,117961,117962,118409,120516,123107,120518,120519
17125,15714,78444,118555,118178,117945,259173,121024,292795,118943
11050,39397,70062,117961,118386,118746,117905,240983,290919,117908
5213,27356,13545,117961,118386,125016,125798,183899,125407,125800
11378,20293,14643,118219,118220,117884,117885,117886,117887,117888
20171,32270,1540,117961,118343,123125,122297,301475,118331,118899
352,81261,5496,91261,118026,118202,117905,117906,290919,117908
3958,972,4712,117961,118343,118395,123067,233714,118398,123068
13759,6690,7253,117961,118225,118403,117905,117906,290919,117908
3426,76551,53230,117876,117877,117878,117879,117879,19721,117880
19356,22313,22854,119062,119063,131461,119849,164919,118638,119851
11064,72024,8715,117961,118052,119986,122551,128532,118762,122552
24049,39361,7460,117961,118300,118783,118784,147114,290919,118786
4499,34832,6216,117961,118052,118328,124886,306399,118643,124888
2033,22271,15791,117961,118225,120663,118777,279443,308574,118779
612,78518,1249,117961,118386,118910,118321,117906,290919,118322
25565,74302,2229,117961,118413,118450,179731,215946,117887,117973
19257,1020,6106,117961,118343,120666,307024,306404,118331,118332
259,73562,13845,117961,117962,120526,118784,310608,290919,118786
15703,78241,19622,117961,118225,118403,118321,117906,290919,118322
13758,19998,1553,117961,118225,123173,118054,118054,117887,118055
9035,31613,210,117961,118386,118746,117905,117906,290919,117908
19365,25274,6273,117961,118343,118437,118777,279443,308574,118779
27628,17278,143155,118725,118726,119076,118422,300136,118424,118425
26177,6725,6846,117961,117969,6725,123408,251988,6725,123410
5136,28586,17598,117961,118300,118631,119928,219829,118331,119929
13929,74431,7320,5110,117954,122672,128197,273102,119772,128199
28103,3853,6999,117961,118343,121747,118321,240983,290919,118322
11696,25993,51301,118290,118291,121108,126869,118302,118295,126870
16144,75078,28264,118315,118316,120764,123651,306024,118467,123652
17929,25812,2221,118670,118671,117878,119192,135350,119184,119194
20201,73547,17227,117961,118343,118292,119928,134544,118331,119929
10069,45059,15967,117961,118300,124942,117905,117906,290919,117908
9200,32642,7824,119280,119281,118623,118995,136748,292795,118997
15918,73547,4707,117961,118300,121108,119928,150810,118331,119929
12459,37651,20496,118219,118220,118221,117885,117913,117887,117888
20015,42376,54258,117890,118102,117878,118568,292195,19721,118570
1297,33151,53150,119062,119091,128935,118863,127778,118398,118865
31481,43264,133436,118212,118213,119136,120056,137119,118474,120058
32070,34700,770,117961,118300,119181,121594,302830,4673,121596
21447,34748,125466,117902,117903,120171,120990,262257,118398,120992
3410,15732,2594,117961,118300,120410,128230,302830,4673,128231
20561,6977,2612,117961,118327,123901,118784,117906,290919,118786
24691,28564,31433,119828,119829,117895,118568,267952,19721,118570
21225,42041,1728,117961,118327,118507,118890,138290,118398,118892
30438,78972,7284,91261,118026,118202,117905,117906,290919,117908
14971,103940,8697,117961,118446,119064,118784,117906,290919,118786
28823,17308,13873,117961,118300,118825,121469,310997,118424,121471
3058,17825,2327,117961,118300,119181,121594,126485,4673,121596
14898,27323,7426,117961,118225,122298,122849,120324,119095,122850
6050,80580,123313,118169,118170,118171,117946,135255,292795,117948
23705,25816,6047,117961,118413,120370,117905,240983,290919,117908
19559,42093,4904,119170,119171,121747,118422,127405,118424,118425
28731,917,22347,117961,118300,119019,120628,278014,118131,120629
27854,75338,33884,118670,118671,117895,117896,117913,117887,117898
30053,28370,13848,118212,118213,119922,118321,290919,290919,118322
21388,20292,21049,117926,118266,117920,117879,117886,19721,117880
7443,24016,54268,118752,119070,118754,280788,280788,292795,119082
8645,79092,2014,117961,117962,118910,120773,256969,118960,120774
6531,15064,6833,119596,119597,6725,118368,199235,117887,118486
22293,278393,4950,117961,118343,119598,120344,303717,118424,120346
29384,34863,112642,119301,119302,119303,117905,117906,290919,117908
24439,80202,7067,117961,118225,118403,117905,240983,290919,117908
7039,74411,7547,117961,118327,118933,117905,172635,290919,117908
1786,20289,82603,118120,118121,124051,179731,288579,117887,117973
1840,23968,52855,120810,120811,121108,118728,149333,118295,118730
21826,77216,8243,117887,118178,118320,117905,117906,290919,117908
18468,1014,127738,117961,118225,118403,120952,130134,118453,120954
15028,39262,8128,119062,119091,118856,117905,117906,290919,117908
17625,3853,158757,120342,120343,118395,118396,266864,118398,118399
25348,75813,92371,118315,118463,119214,118321,117906,290919,118322
18929,79340,46526,117961,118300,119984,118396,269406,118398,118399
3424,29021,3944,117961,118343,118514,118321,117906,290919,118322
6058,25098,59312,118550,118551,118378,118054,132841,117887,118055
17083,80250,51748,118315,118316,225010,118685,279443,308574,118687
7730,5334,1398,117961,118300,120722,118321,118448,290919,118322
16990,33054,120341,120342,120343,119076,120789,156133,118424,120791
21415,42093,4620,117961,118300,119181,118784,121873,290919,118786
11695,27699,15683,117961,118300,118957,118321,117906,290919,118322
5820,77295,2062,117961,118327,119830,120773,118959,118960,120774
11735,1020,59347,117961,118327,118320,118784,147114,290919,118786
25516,34026,2631,117961,118327,120624,117905,240983,290919,117908
8613,6977,7346,117961,118343,123125,118318,168365,118205,118319
21175,80212,669,117961,118343,118437,117905,117906,290919,117908
578,30570,4478,117961,118386,118692,118321,117906,290919,118322
26202,32270,61062,117961,118446,120368,119849,303111,118638,119851
12018,79121,23440,117961,118386,121961,124152,304629,118424,124154
6245,86314,49961,117961,118225,118403,118321,117906,290919,118322
24919,81327,1816,117961,118413,122007,120690,127922,290919,120692
4433,27161,27897,118106,118107,117884,118568,281735,19721,118570
21788,75901,5030,117961,118343,120126,119433,133686,118424,119435
24199,34982,5249,117961,118386,123144,118396,233714,118398,118399
21323,37260,56026,117983,117984,117878,117879,117897,19721,117880
22173,75834,4718,117961,118446,120317,118784,118785,290919,118786
11432,35649,19642,117961,118413,118481,118784,117906,290919,118786
30212,43643,9237,117961,118225,120551,120690,127922,290919,120692
30360,23096,7220,117961,118225,120551,117905,125206,290919,117908
22302,34867,59267,117961,117962,120924,307024,306404,118331,118332
29207,75078,71192,117961,118386,118522,118321,123513,290919,118322
2031,75324,52347,118573,118574,118042,118043,118043,270488,118046
11511,41663,15377,118256,118257,118623,118995,129082,292795,118997
20170,16265,1483,117961,117962,118840,124886,124887,118643,124888
20832,42006,2898,118887,118888,119031,118980,202550,118295,118982
8800,28343,7434,117961,118343,118514,117905,117906,290919,117908
10829,37807,10092,117910,117911,117884,117885,117913,117887,117888
12576,36429,51733,119280,119281,117945,126684,193644,292795,126685
22452,25749,2498,118169,118170,118623,117946,157333,292795,117948
25345,48436,771,117961,118300,118437,117905,117906,290919,117908
7651,35524,2069,121518,121519,117878,119192,186208,119184,119194
19926,18373,18003,117961,117969,127812,118801,271006,19793,118803
6686,75834,123313,118169,118170,125857,117946,125858,292795,117948
5157,25993,15902,117961,118052,120398,118834,136989,118424,118836
16916,36429,46472,117961,119256,119257,118995,118806,292795,118997
27643,80483,1412,117902,117903,119181,118451,130134,118453,118454
9684,16985,7578,117961,118343,120722,118321,240983,290919,118322
5615,76882,59288,117961,118327,204054,118321,117906,290919,118322
5198,79299,7743,118573,118574,118556,280788,162667,292795,119082
504,17308,4395,117961,118300,118597,118422,150827,118424,118425
14236,37793,771,117961,118300,120722,118321,117906,290919,118322
26191,26431,91398,118219,118220,117920,119502,180051,117887,119503
29453,20364,3883,117961,118343,119987,118536,132799,308574,118539
13029,42654,20900,117961,118225,119136,120056,128585,118474,120058
19053,17308,18213,117961,118386,118692,118451,200947,118453,118454
15894,25681,69226,119062,119091,118992,179731,130134,117887,117973
8209,58678,74831,117961,118327,118391,118321,117906,290919,118322
29771,113700,7551,117961,118052,118867,118321,117906,290919,118322
3873,35788,27104,117961,118327,118507,118863,127778,118398,118865
7180,42226,1350,117961,118052,122938,118321,117906,290919,118322
3616,75901,5002,117961,118343,119598,118422,300136,118424,118425
6210,31203,7539,117961,118343,119987,117905,117906,290919,117908
11884,33248,3118,117961,118300,118458,120789,309123,118424,120791
12211,34572,1903,117961,118343,118514,118321,117906,290919,118322
12491,79285,4945,117961,118300,118360,118636,310589,118638,118639
6533,37557,50976,117961,118413,119968,118321,117906,290919,118322
298,79092,7212,117961,118300,124725,118784,117906,290919,118786
22569,30932,53010,118752,119070,118042,118043,118043,270488,118046
27221,25217,111936,117961,118300,118783,118784,117906,290919,118786
11097,6977,4274,117961,118327,118744,121414,129558,118704,121416
19281,74646,770,117961,118300,119181,179731,133969,117887,117973
12801,17171,1810,117961,118327,120559,117905,117906,290919,117908
9840,6666,50976,117961,118413,119968,118784,117906,290919,118786
3045,37384,87910,91261,118026,119507,118278,118260,290919,118279
15316,81297,74967,117961,117962,118791,118368,129597,117887,118486
2019,13878,13199,117951,117952,117941,117879,117879,19721,117880
7439,74016,15516,117961,118052,120304,118702,132675,118704,118705
30421,79208,794,118752,119070,117945,280788,152940,292795,119082
16608,837,2327,117961,118300,119181,121594,126485,4673,121596
9094,25993,770,117961,118300,120722,118451,142600,118453,118454
22823,16191,59067,117961,118327,121645,118641,147144,118643,118644
353,108223,4474,117961,118446,119064,117905,117906,290919,117908
24304,80699,3905,117961,118343,119945,118321,117906,290919,118322
22463,74190,1443,117961,118343,120722,117905,117906,290919,117908
20986,38964,4341,117961,118300,118957,124435,127527,118363,124436
19839,43542,5043,117961,118300,118458,120344,310997,118424,120346
9404,41643,54618,117961,118052,118821,118321,117906,290919,118322
6521,39393,17209,117961,118052,123144,118396,310598,118398,118399
30633,80856,21866,117961,117969,118816,120647,129715,118398,120649
14544,25886,5490,117961,117962,5488,120618,304465,118643,120619
23510,20364,3113,117961,118343,119598,119433,127160,118424,119435
26670,1008,50952,117961,118327,118929,118321,117906,290919,118322
23828,33154,158757,120342,120343,118395,118396,266864,118398,118399
31878,15805,21280,117961,118386,120361,120690,127922,290919,120692
6083,39332,27214,117961,118386,118692,118321,117906,290919,118322
22554,25749,51753,121005,121006,117945,117946,270421,292795,117948
22548,972,51196,117961,118343,118911,118912,284092,118424,118914
22871,33206,17828,117961,118300,118514,128230,302830,4673,128231
19054,42242,7530,117961,118343,118514,132671,132672,290919,132673
28898,38391,31072,118212,118580,117895,117885,117913,117887,117888
27408,971,4865,117961,118343,121710,118422,300136,118424,118425
29627,75216,58702,118256,118257,117945,126684,280788,292795,126685
20400,38723,7525,117961,118225,120551,118321,118406,290919,118322
17140,80203,13791,117961,117962,117904,118368,129597,117887,118486
29535,4675,7344,117961,118225,120663,123045,143748,120518,123047
17966,79121,59765,117961,118386,118317,118523,294485,118331,118525
9325,44812,118962,120140,120141,4674,117905,117906,290919,117908
260,29304,98229,117975,117976,117884,117879,117886,19721,117880
26595,41115,5697,117961,118386,118692,118784,126514,290919,118786
31171,44944,15895,117961,118052,120677,120357,311360,118424,120359
29950,75787,49064,118555,118178,118556,117946,118557,292795,117948
7700,79299,3234,119280,119281,118623,118995,136748,292795,118997
